account,symbol,type,time,qty,avg_cost,buy_pwr
2,BTC/USD,crypto,2023-03-22 18:47:10,83,19.5,500
1,DOGE/USD,crypto,2023-03-22 18:47:10,33,97.2,500
2,DOGE/USD,crypto,2023-03-22 18:47:10,82,65.3,500
1,AAPL,stock,2023-03-22 18:57:10,17,44.3,500
2,AAPL,stock,2023-03-22 18:57:10,70,95.5,500
1,GOOGL,stock,2023-03-22 18:57:10,67,46.8,500
2,GOOGL,stock,2023-03-22 18:57:10,66,99.4,500
1,TSLA,stock,2023-03-22 18:57:10,62,74.8,500
2,TSLA,stock,2023-03-22 18:57:10,72,76.3,500
1,BTC/USD,crypto,2023-03-22 18:57:10,100,28.3,500
2,BTC/USD,crypto,2023-03-22 18:57:10,87,57.1,500
1,DOGE/USD,crypto,2023-03-22 18:57:10,17,90.2,500
2,DOGE/USD,crypto,2023-03-22 18:57:10,74,66.5,500
1,AAPL,stock,2023-03-22 19:07:10,24,81.6,500
2,AAPL,stock,2023-03-22 19:07:10,96,88.9,500
1,GOOGL,stock,2023-03-22 19:07:10,1,47.1,500
2,GOOGL,stock,2023-03-22 19:07:10,100,89.3,500
1,TSLA,stock,2023-03-22 19:07:10,2,33.7,500
2,TSLA,stock,2023-03-22 19:07:10,67,93.3,500
1,BTC/USD,crypto,2023-03-22 19:07:10,98,31.8,500
2,BTC/USD,crypto,2023-03-22 19:07:10,19,70.5,500
1,DOGE/USD,crypto,2023-03-22 19:07:10,56,71.2,500
2,DOGE/USD,crypto,2023-03-22 19:07:10,17,65.1,500
1,AAPL,stock,2023-03-22 19:17:10,30,17.7,500
2,AAPL,stock,2023-03-22 19:17:10,85,8.2,500
1,GOOGL,stock,2023-03-22 19:17:10,70,35,500
2,GOOGL,stock,2023-03-22 19:17:10,41,85,500
1,TSLA,stock,2023-03-22 19:17:10,53,36.6,500
2,TSLA,stock,2023-03-22 19:17:10,66,8.6,500
1,BTC/USD,crypto,2023-03-22 19:17:10,20,64.5,500
2,BTC/USD,crypto,2023-03-22 19:17:10,89,10.2,500
1,DOGE/USD,crypto,2023-03-22 19:17:10,69,78.8,500
2,DOGE/USD,crypto,2023-03-22 19:17:10,10,80.6,500
1,AAPL,stock,2023-03-22 19:27:10,21,81.8,500
2,AAPL,stock,2023-03-22 19:27:10,48,17.6,500
1,GOOGL,stock,2023-03-22 19:27:10,63,72,500
2,GOOGL,stock,2023-03-22 19:27:10,7,64.6,500
1,TSLA,stock,2023-03-22 19:27:10,76,80.2,500
2,TSLA,stock,2023-03-22 19:27:10,24,16.3,500
1,BTC/USD,crypto,2023-03-22 19:27:10,47,19.4,500
2,BTC/USD,crypto,2023-03-22 19:27:10,95,98,500
1,DOGE/USD,crypto,2023-03-22 19:27:10,76,49.2,500
2,DOGE/USD,crypto,2023-03-22 19:27:10,59,82.4,500
1,AAPL,stock,2023-03-22 19:37:10,46,54.1,500
2,AAPL,stock,2023-03-22 19:37:10,40,32.5,500
1,GOOGL,stock,2023-03-22 19:37:10,1,96.3,500
2,GOOGL,stock,2023-03-22 19:37:10,84,65,500
1,TSLA,stock,2023-03-22 19:37:10,73,83,500
2,TSLA,stock,2023-03-22 19:37:10,34,81.3,500
1,BTC/USD,crypto,2023-03-22 19:37:10,91,13.7,500
2,BTC/USD,crypto,2023-03-22 19:37:10,57,64.5,500
1,DOGE/USD,crypto,2023-03-22 19:37:10,10,76.7,500
2,DOGE/USD,crypto,2023-03-22 19:37:10,48,10.1,500
1,AAPL,stock,2023-03-22 19:47:10,21,17.7,500
2,AAPL,stock,2023-03-22 19:47:10,10,79.4,500
1,GOOGL,stock,2023-03-22 19:47:10,31,62.5,500
2,GOOGL,stock,2023-03-22 19:47:10,18,81.4,500
1,TSLA,stock,2023-03-22 19:47:10,43,28.1,500
2,TSLA,stock,2023-03-22 19:47:10,88,87.4,500
1,BTC/USD,crypto,2023-03-22 19:47:10,17,55.6,500
2,BTC/USD,crypto,2023-03-22 19:47:10,33,6.9,500
1,DOGE/USD,crypto,2023-03-22 19:47:10,33,99.3,500
2,DOGE/USD,crypto,2023-03-22 19:47:10,65,78.4,500
1,AAPL,stock,2023-03-22 19:57:10,64,30.5,500
2,AAPL,stock,2023-03-22 19:57:10,92,80.3,500
1,GOOGL,stock,2023-03-22 19:57:10,81,12.7,500
2,GOOGL,stock,2023-03-22 19:57:10,76,6.9,500
1,TSLA,stock,2023-03-22 19:57:10,1,24.3,500
2,TSLA,stock,2023-03-22 19:57:10,5,65.9,500
1,BTC/USD,crypto,2023-03-22 19:57:10,81,11.7,500
2,BTC/USD,crypto,2023-03-22 19:57:10,30,13.9,500
1,DOGE/USD,crypto,2023-03-22 19:57:10,68,68.2,500
2,DOGE/USD,crypto,2023-03-22 19:57:10,71,71.8,500
1,AAPL,stock,2023-03-23 13:07:10,10,79.9,500
2,AAPL,stock,2023-03-23 13:07:10,58,19.9,500
1,GOOGL,stock,2023-03-23 13:07:10,59,18.4,500
2,GOOGL,stock,2023-03-23 13:07:10,86,35.5,500
1,TSLA,stock,2023-03-23 13:07:10,35,29.3,500
2,TSLA,stock,2023-03-23 13:07:10,71,24.3,500
1,BTC/USD,crypto,2023-03-23 13:07:10,38,97.2,500
2,BTC/USD,crypto,2023-03-23 13:07:10,50,0.7,500
1,DOGE/USD,crypto,2023-03-23 13:07:10,98,3.7,500
2,DOGE/USD,crypto,2023-03-23 13:07:10,47,55.4,500
1,AAPL,stock,2023-03-23 13:17:10,97,29,500
2,AAPL,stock,2023-03-23 13:17:10,17,99.8,500
1,GOOGL,stock,2023-03-23 13:17:10,87,41.7,500
2,GOOGL,stock,2023-03-23 13:17:10,14,65.3,500
1,TSLA,stock,2023-03-23 13:17:10,22,36.7,500
2,TSLA,stock,2023-03-23 13:17:10,21,81.1,500
1,BTC/USD,crypto,2023-03-23 13:17:10,100,42.7,500
2,BTC/USD,crypto,2023-03-23 13:17:10,98,57.1,500
1,DOGE/USD,crypto,2023-03-23 13:17:10,5,50.2,500
2,DOGE/USD,crypto,2023-03-23 13:17:10,92,89.9,500
1,AAPL,stock,2023-03-23 13:27:10,8,60.6,500
2,AAPL,stock,2023-03-23 13:27:10,61,41.4,500
1,GOOGL,stock,2023-03-23 13:27:10,33,82.8,500
2,GOOGL,stock,2023-03-23 13:27:10,60,64.6,500
1,TSLA,stock,2023-03-23 13:27:10,14,17.9,500
2,TSLA,stock,2023-03-23 13:27:10,78,45.7,500
1,BTC/USD,crypto,2023-03-23 13:27:10,82,35.4,500
2,BTC/USD,crypto,2023-03-23 13:27:10,12,71.1,500
1,DOGE/USD,crypto,2023-03-23 13:27:10,40,5.4,500
2,DOGE/USD,crypto,2023-03-23 13:27:10,89,21.4,500
1,AAPL,stock,2023-03-23 13:37:10,74,15.9,500
2,AAPL,stock,2023-03-23 13:37:10,31,15.3,500
1,GOOGL,stock,2023-03-23 13:37:10,28,33.6,500
2,GOOGL,stock,2023-03-23 13:37:10,89,9.9,500
1,TSLA,stock,2023-03-23 13:37:10,46,85,500
2,TSLA,stock,2023-03-23 13:37:10,41,93,500
1,BTC/USD,crypto,2023-03-23 13:37:10,15,39.8,500
2,BTC/USD,crypto,2023-03-23 13:37:10,35,99.6,500
1,DOGE/USD,crypto,2023-03-23 13:37:10,58,60.8,500
2,DOGE/USD,crypto,2023-03-23 13:37:10,52,89.4,500
1,AAPL,stock,2023-03-23 13:47:10,96,60.6,500
2,AAPL,stock,2023-03-23 13:47:10,81,76,500
1,GOOGL,stock,2023-03-23 13:47:10,34,76,500
2,GOOGL,stock,2023-03-23 13:47:10,95,23.9,500
1,TSLA,stock,2023-03-23 13:47:10,60,75.3,500
2,TSLA,stock,2023-03-23 13:47:10,32,51.7,500
1,BTC/USD,crypto,2023-03-23 13:47:10,30,33,500
2,BTC/USD,crypto,2023-03-23 13:47:10,53,54.3,500
1,DOGE/USD,crypto,2023-03-23 13:47:10,51,38.3,500
2,DOGE/USD,crypto,2023-03-23 13:47:10,87,80.4,500
1,AAPL,stock,2023-03-23 13:57:10,22,12,500
2,AAPL,stock,2023-03-23 13:57:10,72,35.3,500
1,GOOGL,stock,2023-03-23 13:57:10,75,70.2,500
2,GOOGL,stock,2023-03-23 13:57:10,3,55.9,500
1,TSLA,stock,2023-03-23 13:57:10,92,79.8,500
2,TSLA,stock,2023-03-23 13:57:10,56,51.3,500
1,BTC/USD,crypto,2023-03-23 13:57:10,80,2.5,500
2,BTC/USD,crypto,2023-03-23 13:57:10,86,76.2,500
1,DOGE/USD,crypto,2023-03-23 13:57:10,70,53.9,500
2,DOGE/USD,crypto,2023-03-23 13:57:10,72,14.6,500
1,AAPL,stock,2023-03-23 14:07:10,85,75.5,500
2,AAPL,stock,2023-03-23 14:07:10,21,25.4,500
1,GOOGL,stock,2023-03-23 14:07:10,94,87,500
2,GOOGL,stock,2023-03-23 14:07:10,8,1.1,500
1,TSLA,stock,2023-03-23 14:07:10,70,15.8,500
2,TSLA,stock,2023-03-23 14:07:10,33,8.5,500
1,BTC/USD,crypto,2023-03-23 14:07:10,16,22.1,500
2,BTC/USD,crypto,2023-03-23 14:07:10,2,57.5,500
1,DOGE/USD,crypto,2023-03-23 14:07:10,95,95,500
2,DOGE/USD,crypto,2023-03-23 14:07:10,23,2.8,500
1,AAPL,stock,2023-03-23 14:17:10,63,36.4,500
2,AAPL,stock,2023-03-23 14:17:10,37,36.7,500
1,GOOGL,stock,2023-03-23 14:17:10,79,17.8,500
2,GOOGL,stock,2023-03-23 14:17:10,43,20.2,500
1,TSLA,stock,2023-03-23 14:17:10,41,86.7,500
2,TSLA,stock,2023-03-23 14:17:10,57,19,500
1,BTC/USD,crypto,2023-03-23 14:17:10,19,72,500
2,BTC/USD,crypto,2023-03-23 14:17:10,75,43.2,500
1,DOGE/USD,crypto,2023-03-23 14:17:10,92,1.5,500
2,DOGE/USD,crypto,2023-03-23 14:17:10,20,16.5,500
1,AAPL,stock,2023-03-23 14:27:10,72,0.3,500
2,AAPL,stock,2023-03-23 14:27:10,80,94.5,500
1,GOOGL,stock,2023-03-23 14:27:10,44,69.4,500
2,GOOGL,stock,2023-03-23 14:27:10,83,50,500
1,TSLA,stock,2023-03-23 14:27:10,1,35.5,500
2,TSLA,stock,2023-03-23 14:27:10,18,87.8,500
1,BTC/USD,crypto,2023-03-23 14:27:10,21,3.6,500
2,BTC/USD,crypto,2023-03-23 14:27:10,77,65.5,500
1,DOGE/USD,crypto,2023-03-23 14:27:10,36,23.7,500
2,DOGE/USD,crypto,2023-03-23 14:27:10,22,6.2,500
1,AAPL,stock,2023-03-23 14:37:10,25,68,500
2,AAPL,stock,2023-03-23 14:37:10,48,67.2,500
1,GOOGL,stock,2023-03-23 14:37:10,42,23.4,500
2,GOOGL,stock,2023-03-23 14:37:10,28,68.8,500
1,TSLA,stock,2023-03-23 14:37:10,10,99.2,500
2,TSLA,stock,2023-03-23 14:37:10,68,58.8,500
1,BTC/USD,crypto,2023-03-23 14:37:10,34,83.7,500
2,BTC/USD,crypto,2023-03-23 14:37:10,27,79.1,500
1,DOGE/USD,crypto,2023-03-23 14:37:10,15,90.2,500
2,DOGE/USD,crypto,2023-03-23 14:37:10,79,21.5,500
1,AAPL,stock,2023-03-23 14:47:10,16,8.9,500
2,AAPL,stock,2023-03-23 14:47:10,39,38.4,500
1,GOOGL,stock,2023-03-23 14:47:10,37,59.9,500
2,GOOGL,stock,2023-03-23 14:47:10,67,10.9,500
1,TSLA,stock,2023-03-23 14:47:10,95,14.3,500
2,TSLA,stock,2023-03-23 14:47:10,98,11,500
1,BTC/USD,crypto,2023-03-23 14:47:10,20,76.2,500
2,BTC/USD,crypto,2023-03-23 14:47:10,46,79,500
1,DOGE/USD,crypto,2023-03-23 14:47:10,64,99.4,500
2,DOGE/USD,crypto,2023-03-23 14:47:10,19,6.7,500
1,AAPL,stock,2023-03-23 14:57:10,35,20.8,500
2,AAPL,stock,2023-03-23 14:57:10,68,11.3,500
1,GOOGL,stock,2023-03-23 14:57:10,8,69.7,500
2,GOOGL,stock,2023-03-23 14:57:10,3,52.6,500
1,TSLA,stock,2023-03-23 14:57:10,98,95.4,500
2,TSLA,stock,2023-03-23 14:57:10,34,52.5,500
1,BTC/USD,crypto,2023-03-23 14:57:10,37,66.5,500
2,BTC/USD,crypto,2023-03-23 14:57:10,82,4.2,500
1,DOGE/USD,crypto,2023-03-23 14:57:10,79,10.5,500
2,DOGE/USD,crypto,2023-03-23 14:57:10,86,22.9,500
1,AAPL,stock,2023-03-23 15:07:10,95,61.4,500
2,AAPL,stock,2023-03-23 15:07:10,33,75.2,500
1,GOOGL,stock,2023-03-23 15:07:10,18,80.2,500
2,GOOGL,stock,2023-03-23 15:07:10,1,88.4,500
1,TSLA,stock,2023-03-23 15:07:10,51,17.8,500
2,TSLA,stock,2023-03-23 15:07:10,18,77.8,500
1,BTC/USD,crypto,2023-03-23 15:07:10,18,26.3,500
2,BTC/USD,crypto,2023-03-23 15:07:10,62,89.3,500
1,DOGE/USD,crypto,2023-03-23 15:07:10,65,16.4,500
2,DOGE/USD,crypto,2023-03-23 15:07:10,76,80.8,500
1,AAPL,stock,2023-03-23 15:17:10,91,47.8,500
2,AAPL,stock,2023-03-23 15:17:10,9,95.7,500
1,GOOGL,stock,2023-03-23 15:17:10,84,90.7,500
2,GOOGL,stock,2023-03-23 15:17:10,21,20.8,500
1,TSLA,stock,2023-03-23 15:17:10,9,38.6,500
2,TSLA,stock,2023-03-23 15:17:10,84,6.3,500
1,BTC/USD,crypto,2023-03-23 15:17:10,14,31.7,500
2,BTC/USD,crypto,2023-03-23 15:17:10,39,25.9,500
1,DOGE/USD,crypto,2023-03-23 15:17:10,95,21.9,500
2,DOGE/USD,crypto,2023-03-23 15:17:10,23,84.8,500
1,AAPL,stock,2023-03-23 15:27:10,67,43.7,500
2,AAPL,stock,2023-03-23 15:27:10,63,63.3,500
1,GOOGL,stock,2023-03-23 15:27:10,31,97.9,500
2,GOOGL,stock,2023-03-23 15:27:10,4,20,500
1,TSLA,stock,2023-03-23 15:27:10,95,73.6,500
2,TSLA,stock,2023-03-23 15:27:10,1,31.9,500
1,BTC/USD,crypto,2023-03-23 15:27:10,74,27.3,500
2,BTC/USD,crypto,2023-03-23 15:27:10,67,4.1,500
1,DOGE/USD,crypto,2023-03-23 15:27:10,31,50.2,500
2,DOGE/USD,crypto,2023-03-23 15:27:10,80,57.6,500
1,AAPL,stock,2023-03-23 15:37:10,3,71,500
2,AAPL,stock,2023-03-23 15:37:10,13,42.7,500
1,GOOGL,stock,2023-03-23 15:37:10,13,72,500
2,GOOGL,stock,2023-03-23 15:37:10,62,71.1,500
1,TSLA,stock,2023-03-23 15:37:10,94,90.8,500
2,TSLA,stock,2023-03-23 15:37:10,33,82.1,500
1,BTC/USD,crypto,2023-03-23 15:37:10,75,94.6,500
2,BTC/USD,crypto,2023-03-23 15:37:10,29,83.5,500
1,DOGE/USD,crypto,2023-03-23 15:37:10,6,91.6,500
2,DOGE/USD,crypto,2023-03-23 15:37:10,46,5.5,500
1,AAPL,stock,2023-03-23 15:47:10,75,90.4,500
2,AAPL,stock,2023-03-23 15:47:10,20,93.2,500
1,GOOGL,stock,2023-03-23 15:47:10,70,64.9,500
2,GOOGL,stock,2023-03-23 15:47:10,30,89.6,500
1,TSLA,stock,2023-03-23 15:47:10,35,79,500
2,TSLA,stock,2023-03-23 15:47:10,16,54.3,500
1,BTC/USD,crypto,2023-03-23 15:47:10,79,8.9,500
2,BTC/USD,crypto,2023-03-23 15:47:10,83,77.3,500
1,DOGE/USD,crypto,2023-03-23 15:47:10,18,4.2,500
2,DOGE/USD,crypto,2023-03-23 15:47:10,66,5.7,500
1,AAPL,stock,2023-03-23 15:57:10,75,15.7,500
2,AAPL,stock,2023-03-23 15:57:10,10,61.8,500
1,GOOGL,stock,2023-03-23 15:57:10,81,47.4,500
2,GOOGL,stock,2023-03-23 15:57:10,75,73.4,500
1,TSLA,stock,2023-03-23 15:57:10,36,7.2,500
2,TSLA,stock,2023-03-23 15:57:10,46,28.1,500
1,BTC/USD,crypto,2023-03-23 15:57:10,59,89.2,500
2,BTC/USD,crypto,2023-03-23 15:57:10,15,5.1,500
1,DOGE/USD,crypto,2023-03-23 15:57:10,91,95.5,500
2,DOGE/USD,crypto,2023-03-23 15:57:10,57,97.4,500
1,AAPL,stock,2023-03-23 16:07:10,65,33.2,500
2,AAPL,stock,2023-03-23 16:07:10,42,4.9,500
1,GOOGL,stock,2023-03-23 16:07:10,31,28.6,500
2,GOOGL,stock,2023-03-23 16:07:10,29,72.5,500
1,TSLA,stock,2023-03-23 16:07:10,64,19.7,500
2,TSLA,stock,2023-03-23 16:07:10,12,55,500
1,BTC/USD,crypto,2023-03-23 16:07:10,34,75.8,500
2,BTC/USD,crypto,2023-03-23 16:07:10,19,51.7,500
1,DOGE/USD,crypto,2023-03-23 16:07:10,49,23.3,500
2,DOGE/USD,crypto,2023-03-23 16:07:10,85,84.8,500
1,AAPL,stock,2023-03-23 16:17:10,44,77.1,500
2,AAPL,stock,2023-03-23 16:17:10,71,69.4,500
1,GOOGL,stock,2023-03-23 16:17:10,36,74.7,500
2,GOOGL,stock,2023-03-23 16:17:10,48,51.3,500
1,TSLA,stock,2023-03-23 16:17:10,66,11.2,500
2,TSLA,stock,2023-03-23 16:17:10,69,89.8,500
1,BTC/USD,crypto,2023-03-23 16:17:10,48,85.4,500
2,BTC/USD,crypto,2023-03-23 16:17:10,86,53.6,500
1,DOGE/USD,crypto,2023-03-23 16:17:10,100,90.3,500
2,DOGE/USD,crypto,2023-03-23 16:17:10,16,99.3,500
1,AAPL,stock,2023-03-23 16:27:10,40,50.3,500
2,AAPL,stock,2023-03-23 16:27:10,91,63.6,500
1,GOOGL,stock,2023-03-23 16:27:10,93,46.8,500
2,GOOGL,stock,2023-03-23 16:27:10,70,52.5,500
1,TSLA,stock,2023-03-23 16:27:10,72,11.1,500
2,TSLA,stock,2023-03-23 16:27:10,48,18.8,500
1,BTC/USD,crypto,2023-03-23 16:27:10,75,83.2,500
2,BTC/USD,crypto,2023-03-23 16:27:10,63,63.5,500
1,DOGE/USD,crypto,2023-03-23 16:27:10,46,89.9,500
2,DOGE/USD,crypto,2023-03-23 16:27:10,58,9.9,500
1,AAPL,stock,2023-03-23 16:37:10,32,4.5,500
2,AAPL,stock,2023-03-23 16:37:10,84,96.8,500
1,GOOGL,stock,2023-03-23 16:37:10,36,45.4,500
2,GOOGL,stock,2023-03-23 16:37:10,74,64.7,500
1,TSLA,stock,2023-03-23 16:37:10,81,73.3,500
2,TSLA,stock,2023-03-23 16:37:10,36,9.3,500
1,BTC/USD,crypto,2023-03-23 16:37:10,28,95.7,500
2,BTC/USD,crypto,2023-03-23 16:37:10,87,43.1,500
1,DOGE/USD,crypto,2023-03-23 16:37:10,22,70.1,500
2,DOGE/USD,crypto,2023-03-23 16:37:10,47,68,500
1,AAPL,stock,2023-03-23 16:47:10,2,18.5,500
2,AAPL,stock,2023-03-23 16:47:10,9,88.3,500
1,GOOGL,stock,2023-03-23 16:47:10,13,20,500
2,GOOGL,stock,2023-03-23 16:47:10,49,4.5,500
1,TSLA,stock,2023-03-23 16:47:10,66,55.9,500
2,TSLA,stock,2023-03-23 16:47:10,13,86.2,500
1,BTC/USD,crypto,2023-03-23 16:47:10,91,59.6,500
2,BTC/USD,crypto,2023-03-23 16:47:10,3,58.4,500
1,DOGE/USD,crypto,2023-03-23 16:47:10,53,51.4,500
2,DOGE/USD,crypto,2023-03-23 16:47:10,91,94.4,500
1,AAPL,stock,2023-03-23 16:57:10,57,98.8,500
2,AAPL,stock,2023-03-23 16:57:10,30,86.1,500
1,GOOGL,stock,2023-03-23 16:57:10,46,83.6,500
2,GOOGL,stock,2023-03-23 16:57:10,20,82.8,500
1,TSLA,stock,2023-03-23 16:57:10,6,37.5,500
2,TSLA,stock,2023-03-23 16:57:10,29,42.4,500
1,BTC/USD,crypto,2023-03-23 16:57:10,96,87.8,500
2,BTC/USD,crypto,2023-03-23 16:57:10,76,38.1,500
1,DOGE/USD,crypto,2023-03-23 16:57:10,80,33.2,500
2,DOGE/USD,crypto,2023-03-23 16:57:10,59,63.6,500
1,AAPL,stock,2023-03-23 17:07:10,47,49.3,500
2,AAPL,stock,2023-03-23 17:07:10,56,15.5,500
1,GOOGL,stock,2023-03-23 17:07:10,23,68.4,500
2,GOOGL,stock,2023-03-23 17:07:10,10,89.9,500
1,TSLA,stock,2023-03-23 17:07:10,63,3.7,500
2,TSLA,stock,2023-03-23 17:07:10,61,24.7,500
1,BTC/USD,crypto,2023-03-23 17:07:10,100,52.4,500
2,BTC/USD,crypto,2023-03-23 17:07:10,11,8,500
1,DOGE/USD,crypto,2023-03-23 17:07:10,95,5.3,500
2,DOGE/USD,crypto,2023-03-23 17:07:10,51,23.1,500
1,AAPL,stock,2023-03-23 17:17:10,43,67.7,500
2,AAPL,stock,2023-03-23 17:17:10,67,6.2,500
1,GOOGL,stock,2023-03-23 17:17:10,40,24,500
2,GOOGL,stock,2023-03-23 17:17:10,7,52.8,500
1,TSLA,stock,2023-03-23 17:17:10,46,50.5,500
2,TSLA,stock,2023-03-23 17:17:10,39,21.8,500
1,BTC/USD,crypto,2023-03-23 17:17:10,15,19,500
2,BTC/USD,crypto,2023-03-23 17:17:10,45,18.1,500
1,DOGE/USD,crypto,2023-03-23 17:17:10,100,95,500
2,DOGE/USD,crypto,2023-03-23 17:17:10,16,7,500
1,AAPL,stock,2023-03-23 17:27:10,91,85.4,500
2,AAPL,stock,2023-03-23 17:27:10,70,67.6,500
1,GOOGL,stock,2023-03-23 17:27:10,5,13.8,500
2,GOOGL,stock,2023-03-23 17:27:10,85,56.7,500
1,TSLA,stock,2023-03-23 17:27:10,40,17.2,500
2,TSLA,stock,2023-03-23 17:27:10,39,22.3,500
1,BTC/USD,crypto,2023-03-23 17:27:10,69,75.3,500
2,BTC/USD,crypto,2023-03-23 17:27:10,17,76.8,500
1,DOGE/USD,crypto,2023-03-23 17:27:10,32,28.1,500
2,DOGE/USD,crypto,2023-03-23 17:27:10,20,6.4,500
1,AAPL,stock,2023-03-23 17:37:10,30,70.8,500
2,AAPL,stock,2023-03-23 17:37:10,46,36.6,500
1,GOOGL,stock,2023-03-23 17:37:10,63,69.9,500
2,GOOGL,stock,2023-03-23 17:37:10,82,95.9,500
1,TSLA,stock,2023-03-23 17:37:10,28,36.5,500
2,TSLA,stock,2023-03-23 17:37:10,63,79.2,500
1,BTC/USD,crypto,2023-03-23 17:37:10,95,9.5,500
2,BTC/USD,crypto,2023-03-23 17:37:10,6,43.9,500
1,DOGE/USD,crypto,2023-03-23 17:37:10,35,49.4,500
2,DOGE/USD,crypto,2023-03-23 17:37:10,1,31.2,500
1,AAPL,stock,2023-03-23 17:47:10,82,70.2,500
2,AAPL,stock,2023-03-23 17:47:10,76,97.2,500
1,GOOGL,stock,2023-03-23 17:47:10,19,49.2,500
2,GOOGL,stock,2023-03-23 17:47:10,8,32.1,500
1,TSLA,stock,2023-03-23 17:47:10,51,15.1,500
2,TSLA,stock,2023-03-23 17:47:10,68,90,500
1,BTC/USD,crypto,2023-03-23 17:47:10,19,85.6,500
2,BTC/USD,crypto,2023-03-23 17:47:10,28,44.4,500
1,DOGE/USD,crypto,2023-03-23 17:47:10,34,10,500
2,DOGE/USD,crypto,2023-03-23 17:47:10,43,75.5,500
1,AAPL,stock,2023-03-23 17:57:10,73,33.7,500
2,AAPL,stock,2023-03-23 17:57:10,98,24.3,500
1,GOOGL,stock,2023-03-23 17:57:10,99,33.6,500
2,GOOGL,stock,2023-03-23 17:57:10,59,64.3,500
1,TSLA,stock,2023-03-23 17:57:10,34,76.9,500
2,TSLA,stock,2023-03-23 17:57:10,47,56.8,500
1,BTC/USD,crypto,2023-03-23 17:57:10,32,63.6,500
2,BTC/USD,crypto,2023-03-23 17:57:10,94,23.3,500
1,DOGE/USD,crypto,2023-03-23 17:57:10,9,63.1,500
2,DOGE/USD,crypto,2023-03-23 17:57:10,1,58.1,500
1,AAPL,stock,2023-03-23 18:07:10,16,31.7,500
2,AAPL,stock,2023-03-23 18:07:10,49,76.2,500
1,GOOGL,stock,2023-03-23 18:07:10,31,13.8,500
2,GOOGL,stock,2023-03-23 18:07:10,78,5.2,500
1,TSLA,stock,2023-03-23 18:07:10,96,24.4,500
2,TSLA,stock,2023-03-23 18:07:10,48,40.7,500
1,BTC/USD,crypto,2023-03-23 18:07:10,90,3.6,500
2,BTC/USD,crypto,2023-03-23 18:07:10,51,65.2,500
1,DOGE/USD,crypto,2023-03-23 18:07:10,59,66.7,500
2,DOGE/USD,crypto,2023-03-23 18:07:10,86,68.1,500
1,AAPL,stock,2023-03-23 18:17:10,2,31.6,500
2,AAPL,stock,2023-03-23 18:17:10,84,67.4,500
1,GOOGL,stock,2023-03-23 18:17:10,84,40.8,500
2,GOOGL,stock,2023-03-23 18:17:10,36,45.5,500
1,TSLA,stock,2023-03-23 18:17:10,97,70.9,500
2,TSLA,stock,2023-03-23 18:17:10,56,72.7,500
1,BTC/USD,crypto,2023-03-23 18:17:10,85,18.1,500
2,BTC/USD,crypto,2023-03-23 18:17:10,34,20.8,500
1,DOGE/USD,crypto,2023-03-23 18:17:10,32,64,500
2,DOGE/USD,crypto,2023-03-23 18:17:10,49,24.3,500
1,AAPL,stock,2023-03-23 18:27:10,35,41.1,500
2,AAPL,stock,2023-03-23 18:27:10,38,16,500
1,GOOGL,stock,2023-03-23 18:27:10,10,27.4,500
2,GOOGL,stock,2023-03-23 18:27:10,31,47,500
1,TSLA,stock,2023-03-23 18:27:10,65,8.8,500
2,TSLA,stock,2023-03-23 18:27:10,11,26.6,500
1,BTC/USD,crypto,2023-03-23 18:27:10,30,77.4,500
2,BTC/USD,crypto,2023-03-23 18:27:10,29,40.5,500
1,DOGE/USD,crypto,2023-03-23 18:27:10,16,76.3,500
2,DOGE/USD,crypto,2023-03-23 18:27:10,34,85.2,500
1,AAPL,stock,2023-03-23 18:37:10,33,11.3,500
2,AAPL,stock,2023-03-23 18:37:10,38,29.1,500
1,GOOGL,stock,2023-03-23 18:37:10,10,92.3,500
2,GOOGL,stock,2023-03-23 18:37:10,31,21.3,500
1,TSLA,stock,2023-03-23 18:37:10,62,31.6,500
2,TSLA,stock,2023-03-23 18:37:10,13,7,500
1,BTC/USD,crypto,2023-03-23 18:37:10,47,73.4,500
2,BTC/USD,crypto,2023-03-23 18:37:10,10,20.6,500
1,DOGE/USD,crypto,2023-03-23 18:37:10,32,83.5,500
2,DOGE/USD,crypto,2023-03-23 18:37:10,41,33.1,500
1,AAPL,stock,2023-03-23 18:47:10,64,55.9,500
2,AAPL,stock,2023-03-23 18:47:10,98,22.7,500
1,GOOGL,stock,2023-03-23 18:47:10,93,48.6,500
2,GOOGL,stock,2023-03-23 18:47:10,70,77.4,500
1,TSLA,stock,2023-03-23 18:47:10,25,31,500
2,TSLA,stock,2023-03-23 18:47:10,94,0.6,500
1,BTC/USD,crypto,2023-03-23 18:47:10,12,66.3,500
2,BTC/USD,crypto,2023-03-23 18:47:10,71,5.6,500
1,DOGE/USD,crypto,2023-03-23 18:47:10,46,35.3,500
2,DOGE/USD,crypto,2023-03-23 18:47:10,98,38.3,500
1,AAPL,stock,2023-03-23 18:57:10,84,54.2,500
2,AAPL,stock,2023-03-23 18:57:10,21,59.6,500
1,GOOGL,stock,2023-03-23 18:57:10,28,17.6,500
2,GOOGL,stock,2023-03-23 18:57:10,29,22,500
1,TSLA,stock,2023-03-23 18:57:10,5,0.5,500
2,TSLA,stock,2023-03-23 18:57:10,70,18.2,500
1,BTC/USD,crypto,2023-03-23 18:57:10,70,28.2,500
2,BTC/USD,crypto,2023-03-23 18:57:10,80,75.5,500
